track.name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Go Your Own Way - 2004 Remaster,0.586,0.941,5,-5.139,1,0.0375,0.0167,7.76e-4,0.068,0.831,135.448,audio_features,4xh7W7tlNMIczFhupCPniY,spotify:track:4xh7W7tlNMIczFhupCPniY,https://api.spotify.com/v1/tracks/4xh7W7tlNMIczFhupCPniY,https://api.spotify.com/v1/audio-analysis/4xh7W7tlNMIczFhupCPniY,223613,4
Bohemian Rhapsody - Remastered 2011,0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,audio_features,7tFiyTwD0nx5a1eklYtX2J,spotify:track:7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/tracks/7tFiyTwD0nx5a1eklYtX2J,https://api.spotify.com/v1/audio-analysis/7tFiyTwD0nx5a1eklYtX2J,354320,4
Snow (Hey Oh),0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-5,0.119,0.599,104.655,audio_features,2aibwv5hGXSgw7Yru8IYTO,spotify:track:2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/tracks/2aibwv5hGXSgw7Yru8IYTO,https://api.spotify.com/v1/audio-analysis/2aibwv5hGXSgw7Yru8IYTO,334667,4
Sunday Bloody Sunday - Remastered 2008,0.543,0.944,6,-7.495,1,0.0543,0.402,5.64e-4,0.0373,0.735,101.174,audio_features,6C4LXC9UFH1IKiHYOp0BiJ,spotify:track:6C4LXC9UFH1IKiHYOp0BiJ,https://api.spotify.com/v1/tracks/6C4LXC9UFH1IKiHYOp0BiJ,https://api.spotify.com/v1/audio-analysis/6C4LXC9UFH1IKiHYOp0BiJ,279440,4
Beautiful Day,0.539,0.926,2,-6.495,1,0.0499,0.014,0.00136,0.36,0.454,136.279,audio_features,1VuBmEauSZywQVtqbxNqka,spotify:track:1VuBmEauSZywQVtqbxNqka,https://api.spotify.com/v1/tracks/1VuBmEauSZywQVtqbxNqka,https://api.spotify.com/v1/audio-analysis/1VuBmEauSZywQVtqbxNqka,246400,4
Every Little Thing She Does Is Magic - Remastered 2003,0.535,0.745,2,-10.123,1,0.0335,0.127,0.0792,0.179,0.376,163.913,audio_features,5pDmunv6G71w7NSjOPXbYw,spotify:track:5pDmunv6G71w7NSjOPXbYw,https://api.spotify.com/v1/tracks/5pDmunv6G71w7NSjOPXbYw,https://api.spotify.com/v1/audio-analysis/5pDmunv6G71w7NSjOPXbYw,260573,4
Message In A Bottle - Remastered 2003,0.582,0.81,1,-7.024,0,0.0396,0.0338,1.68e-5,0.202,0.875,151.006,audio_features,5xD021bM8VbqrhCVhxRozx,spotify:track:5xD021bM8VbqrhCVhxRozx,https://api.spotify.com/v1/tracks/5xD021bM8VbqrhCVhxRozx,https://api.spotify.com/v1/audio-analysis/5xD021bM8VbqrhCVhxRozx,290280,4
Roxanne - Remastered 2003,0.608,0.746,0,-8.851,1,0.354,0.026,2.39e-6,0.043,0.745,134.03,audio_features,0SYRVn2YF7HBscQEmlkpTI,spotify:track:0SYRVn2YF7HBscQEmlkpTI,https://api.spotify.com/v1/tracks/0SYRVn2YF7HBscQEmlkpTI,https://api.spotify.com/v1/audio-analysis/0SYRVn2YF7HBscQEmlkpTI,191947,4
Every Breath You Take - Remastered 2003,0.813,0.46,1,-9.78,1,0.0346,0.56,0.0105,0.0724,0.729,117.387,audio_features,2sXp9Qmvc7mRaDBjBgcGGi,spotify:track:2sXp9Qmvc7mRaDBjBgcGGi,https://api.spotify.com/v1/tracks/2sXp9Qmvc7mRaDBjBgcGGi,https://api.spotify.com/v1/audio-analysis/2sXp9Qmvc7mRaDBjBgcGGi,253887,4
The Way I Do,0.331,0.607,0,-4.786,1,0.0676,0.0812,1.59e-5,0.23,0.118,158.737,audio_features,4HXmYG1IR5xduvxTnr7fAp,spotify:track:4HXmYG1IR5xduvxTnr7fAp,https://api.spotify.com/v1/tracks/4HXmYG1IR5xduvxTnr7fAp,https://api.spotify.com/v1/audio-analysis/4HXmYG1IR5xduvxTnr7fAp,243213,4
River,0.728,0.49,2,-6.535,0,0.0481,0.301,2.8e-6,0.0707,0.55,62.514,audio_features,606HVBE1aPA81oGg5JMa4M,spotify:track:606HVBE1aPA81oGg5JMa4M,https://api.spotify.com/v1/tracks/606HVBE1aPA81oGg5JMa4M,https://api.spotify.com/v1/audio-analysis/606HVBE1aPA81oGg5JMa4M,220865,4
Dark Side,0.714,0.549,9,-5.982,1,0.0655,0.611,1.18e-6,0.0887,0.132,138.07,audio_features,6FFrva3VXMwabDvuHkX4ZU,spotify:track:6FFrva3VXMwabDvuHkX4ZU,https://api.spotify.com/v1/tracks/6FFrva3VXMwabDvuHkX4ZU,https://api.spotify.com/v1/audio-analysis/6FFrva3VXMwabDvuHkX4ZU,208773,4
Just You and I,0.567,0.696,9,-5.416,1,0.301,0.456,0,0.113,0.544,92.061,audio_features,2n48BjaFSczfeIG3HaIaPv,spotify:track:2n48BjaFSczfeIG3HaIaPv,https://api.spotify.com/v1/tracks/2n48BjaFSczfeIG3HaIaPv,https://api.spotify.com/v1/audio-analysis/2n48BjaFSczfeIG3HaIaPv,174983,4
Rude Boy,0.563,0.75,11,-4.496,1,0.127,0.113,0,0.0788,0.812,173.906,audio_features,60jzFy6Nn4M0iD1d94oteF,spotify:track:60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/tracks/60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/audio-analysis/60jzFy6Nn4M0iD1d94oteF,222920,4
Dancing Queen,0.539,0.884,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812,audio_features,4NtUY5IGzHCaqfZemmAu56,spotify:track:4NtUY5IGzHCaqfZemmAu56,https://api.spotify.com/v1/tracks/4NtUY5IGzHCaqfZemmAu56,https://api.spotify.com/v1/audio-analysis/4NtUY5IGzHCaqfZemmAu56,230693,4
Party Up The Street,0.745,0.615,1,-7.325,1,0.0709,0.407,0.00622,0.438,0.305,100.986,audio_features,3DB14jHq2qNoByUN5W2gz1,spotify:track:3DB14jHq2qNoByUN5W2gz1,https://api.spotify.com/v1/tracks/3DB14jHq2qNoByUN5W2gz1,https://api.spotify.com/v1/audio-analysis/3DB14jHq2qNoByUN5W2gz1,217253,4
Honeybee,0.642,0.52,9,-7.886,1,0.0387,0.118,5.09e-4,0.552,0.488,136.014,audio_features,5CalS8Gn69OOrR9aiw0ZO9,spotify:track:5CalS8Gn69OOrR9aiw0ZO9,https://api.spotify.com/v1/tracks/5CalS8Gn69OOrR9aiw0ZO9,https://api.spotify.com/v1/audio-analysis/5CalS8Gn69OOrR9aiw0ZO9,196055,4
D.R.E.A.M. (feat. Ghostface Killah),0.688,0.637,0,-5.127,1,0.259,0.185,1.97e-5,0.0943,0.449,160.026,audio_features,42zePe03Iq8tvFcJAIKkp8,spotify:track:42zePe03Iq8tvFcJAIKkp8,https://api.spotify.com/v1/tracks/42zePe03Iq8tvFcJAIKkp8,https://api.spotify.com/v1/audio-analysis/42zePe03Iq8tvFcJAIKkp8,168347,4
Dog Days Are Over,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,audio_features,1YLJVmuzeM2YSUkCCaTNUB,spotify:track:1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/tracks/1YLJVmuzeM2YSUkCCaTNUB,https://api.spotify.com/v1/audio-analysis/1YLJVmuzeM2YSUkCCaTNUB,251840,4
Once in a Lifetime - 2005 Remaster,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,audio_features,38Ngied9rBORlAbLYNCl4k,spotify:track:38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/audio-analysis/38Ngied9rBORlAbLYNCl4k,259907,4
Straightjacket,0.838,0.546,5,-6.811,0,0.295,0.153,0,0.0656,0.745,137.027,audio_features,51LIqkda3pTeECZUhMnool,spotify:track:51LIqkda3pTeECZUhMnool,https://api.spotify.com/v1/tracks/51LIqkda3pTeECZUhMnool,https://api.spotify.com/v1/audio-analysis/51LIqkda3pTeECZUhMnool,206533,4
With Or Without You - Remastered,0.54,0.429,2,-11.822,1,0.0285,2.02e-4,0.355,0.141,0.113,110.171,audio_features,4ha9ajL4Kz98uldAfuos6p,spotify:track:4ha9ajL4Kz98uldAfuos6p,https://api.spotify.com/v1/tracks/4ha9ajL4Kz98uldAfuos6p,https://api.spotify.com/v1/audio-analysis/4ha9ajL4Kz98uldAfuos6p,295516,4
Bad At Love,0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,audio_features,7y9iMe8SOB6z3NoHE2OfXl,spotify:track:7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/tracks/7y9iMe8SOB6z3NoHE2OfXl,https://api.spotify.com/v1/audio-analysis/7y9iMe8SOB6z3NoHE2OfXl,181279,4
Before,0.642,0.595,7,-8.623,1,0.147,0.459,0.0215,0.272,0.438,176.048,audio_features,2URaJ5p9bLhxFsVTsbfunV,spotify:track:2URaJ5p9bLhxFsVTsbfunV,https://api.spotify.com/v1/tracks/2URaJ5p9bLhxFsVTsbfunV,https://api.spotify.com/v1/audio-analysis/2URaJ5p9bLhxFsVTsbfunV,251867,4
Bruises,0.571,0.259,4,-9.353,1,0.0773,0.961,0,0.153,0.378,110.913,audio_features,5y0ET06ZzyxDzR4lB4JGhP,spotify:track:5y0ET06ZzyxDzR4lB4JGhP,https://api.spotify.com/v1/tracks/5y0ET06ZzyxDzR4lB4JGhP,https://api.spotify.com/v1/audio-analysis/5y0ET06ZzyxDzR4lB4JGhP,218492,4
Garden of Potential,0.468,0.703,2,-10.083,1,0.0323,0.369,0.622,0.228,0.303,156.108,audio_features,2N1jHFGs9ToY6waL3izG55,spotify:track:2N1jHFGs9ToY6waL3izG55,https://api.spotify.com/v1/tracks/2N1jHFGs9ToY6waL3izG55,https://api.spotify.com/v1/audio-analysis/2N1jHFGs9ToY6waL3izG55,226053,3
Ho Hey,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-6,0.0915,0.353,79.936,audio_features,0W4Kpfp1w2xkY3PrV714B7,spotify:track:0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/tracks/0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7,163133,4
Not Coming Home (feat. JRM),0.624,0.66,11,-8.923,0,0.0401,0.06,8.17e-6,0.159,0.565,142.007,audio_features,6Y8p2uEE7Hg9O6hexgcp7X,spotify:track:6Y8p2uEE7Hg9O6hexgcp7X,https://api.spotify.com/v1/tracks/6Y8p2uEE7Hg9O6hexgcp7X,https://api.spotify.com/v1/audio-analysis/6Y8p2uEE7Hg9O6hexgcp7X,199109,4
7 rings,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,audio_features,6ocbgoVGwYJhOv1GgI9NsF,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,178627,4
Wildebeest,0.592,0.389,5,-9.68,1,0.0267,0.819,0.274,0.11,0.18,150.215,audio_features,6wBr4UHqO0EtAOpXXr1yxf,spotify:track:6wBr4UHqO0EtAOpXXr1yxf,https://api.spotify.com/v1/tracks/6wBr4UHqO0EtAOpXXr1yxf,https://api.spotify.com/v1/audio-analysis/6wBr4UHqO0EtAOpXXr1yxf,229680,4
The Cave,0.595,0.506,4,-9.682,1,0.0388,0.0464,1.38e-4,0.107,0.346,141.981,audio_features,7IxVWmdabNVhfLBV3JD0nJ,spotify:track:7IxVWmdabNVhfLBV3JD0nJ,https://api.spotify.com/v1/tracks/7IxVWmdabNVhfLBV3JD0nJ,https://api.spotify.com/v1/audio-analysis/7IxVWmdabNVhfLBV3JD0nJ,217987,4
Rivers and Roads,0.499,0.178,0,-9.764,1,0.0345,0.701,3.75e-5,0.0762,0.184,131.993,audio_features,20svOpmCQao5GUBgSu8zDe,spotify:track:20svOpmCQao5GUBgSu8zDe,https://api.spotify.com/v1/tracks/20svOpmCQao5GUBgSu8zDe,https://api.spotify.com/v1/audio-analysis/20svOpmCQao5GUBgSu8zDe,284000,3
Bob Marley,0.562,0.695,6,-4.662,1,0.0332,0.0151,0.119,0.122,0.446,118.174,audio_features,43a41kwTMZClWCLTONiaqm,spotify:track:43a41kwTMZClWCLTONiaqm,https://api.spotify.com/v1/tracks/43a41kwTMZClWCLTONiaqm,https://api.spotify.com/v1/audio-analysis/43a41kwTMZClWCLTONiaqm,216067,4
Nervous - The Ooh Song/Mark McCabe Remix,0.634,0.822,7,-7.438,1,0.0408,0.254,4.18e-4,0.262,0.285,104.982,audio_features,3eRvE11OJfCYnaZwCFhMZD,spotify:track:3eRvE11OJfCYnaZwCFhMZD,https://api.spotify.com/v1/tracks/3eRvE11OJfCYnaZwCFhMZD,https://api.spotify.com/v1/audio-analysis/3eRvE11OJfCYnaZwCFhMZD,195414,4
Brother,0.519,0.625,10,-5.909,1,0.0482,0.349,0,0.121,0.21,120.103,audio_features,65gLJGey4u4KFFqoC5fzFJ,spotify:track:65gLJGey4u4KFFqoC5fzFJ,https://api.spotify.com/v1/tracks/65gLJGey4u4KFFqoC5fzFJ,https://api.spotify.com/v1/audio-analysis/65gLJGey4u4KFFqoC5fzFJ,203187,4
Dancing On My Own,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-5,0.0983,0.231,112.672,audio_features,2BOqDYLOJBiMOXShCV1neZ,spotify:track:2BOqDYLOJBiMOXShCV1neZ,https://api.spotify.com/v1/tracks/2BOqDYLOJBiMOXShCV1neZ,https://api.spotify.com/v1/audio-analysis/2BOqDYLOJBiMOXShCV1neZ,260285,4
Your Shirt,0.426,0.476,2,-6.64,1,0.0741,0.185,0,0.327,0.169,179.793,audio_features,5vtyFzfLkCSJvXEZFjQAa1,spotify:track:5vtyFzfLkCSJvXEZFjQAa1,https://api.spotify.com/v1/tracks/5vtyFzfLkCSJvXEZFjQAa1,https://api.spotify.com/v1/audio-analysis/5vtyFzfLkCSJvXEZFjQAa1,232759,4
Dusk Till Dawn (feat. Sia) - Radio Edit,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-6,0.106,0.0951,180.042,audio_features,1j4kHkkpqZRBwE0A4CN4Yv,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,https://api.spotify.com/v1/tracks/1j4kHkkpqZRBwE0A4CN4Yv,https://api.spotify.com/v1/audio-analysis/1j4kHkkpqZRBwE0A4CN4Yv,239000,4
Flare Guns,0.812,0.472,1,-6.806,0,0.0603,0.26,0,0.285,0.457,92.951,audio_features,7cM9Kqto11iJpY2RwgVJSq,spotify:track:7cM9Kqto11iJpY2RwgVJSq,https://api.spotify.com/v1/tracks/7cM9Kqto11iJpY2RwgVJSq,https://api.spotify.com/v1/audio-analysis/7cM9Kqto11iJpY2RwgVJSq,240013,4
Making Love on the Mountain - Sexy Mix,0.718,0.169,9,-10.005,1,0.0684,0.582,6.46e-4,0.134,0.137,131.875,audio_features,3FeVO0AUZCcBK1aVIVbeUL,spotify:track:3FeVO0AUZCcBK1aVIVbeUL,https://api.spotify.com/v1/tracks/3FeVO0AUZCcBK1aVIVbeUL,https://api.spotify.com/v1/audio-analysis/3FeVO0AUZCcBK1aVIVbeUL,238373,4
Fool for Love,0.618,0.765,5,-6.268,1,0.0357,0.598,0.271,0.113,0.233,91.005,audio_features,77x96TdWdkIia82QqU35SD,spotify:track:77x96TdWdkIia82QqU35SD,https://api.spotify.com/v1/tracks/77x96TdWdkIia82QqU35SD,https://api.spotify.com/v1/audio-analysis/77x96TdWdkIia82QqU35SD,274705,4
Home,0.542,0.589,2,-6.623,1,0.0318,0.292,5.22e-4,0.177,0.137,111.665,audio_features,7w5cxTEzp1rfV3KCy0Bd5N,spotify:track:7w5cxTEzp1rfV3KCy0Bd5N,https://api.spotify.com/v1/tracks/7w5cxTEzp1rfV3KCy0Bd5N,https://api.spotify.com/v1/audio-analysis/7w5cxTEzp1rfV3KCy0Bd5N,303200,4
10/10,0.487,0.909,10,-4.091,1,0.102,0.301,2.9e-5,0.0803,0.293,187.783,audio_features,0tByDZgQzoNfFFmpgleB0s,spotify:track:0tByDZgQzoNfFFmpgleB0s,https://api.spotify.com/v1/tracks/0tByDZgQzoNfFFmpgleB0s,https://api.spotify.com/v1/audio-analysis/0tByDZgQzoNfFFmpgleB0s,146102,4
You Were Right,0.708,0.793,5,-5.426,0,0.0341,0.0138,0.00227,0.118,0.735,122.014,audio_features,4ADsYu1V5CpFLXNve7iK4Z,spotify:track:4ADsYu1V5CpFLXNve7iK4Z,https://api.spotify.com/v1/tracks/4ADsYu1V5CpFLXNve7iK4Z,https://api.spotify.com/v1/audio-analysis/4ADsYu1V5CpFLXNve7iK4Z,239418,4
Cold Little Heart - Radio Edit,0.629,0.58,7,-6.208,0,0.0278,0.357,3.53e-4,0.436,0.655,110.264,audio_features,7KX65PC1UZuImsUInThbav,spotify:track:7KX65PC1UZuImsUInThbav,https://api.spotify.com/v1/tracks/7KX65PC1UZuImsUInThbav,https://api.spotify.com/v1/audio-analysis/7KX65PC1UZuImsUInThbav,210300,4
California Dreamin' - Single Version,0.552,0.608,1,-9.786,0,0.0345,0.352,0,0.0533,0.637,112.367,audio_features,4s6LhHAV5SEsOV0lC2tjvJ,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,162373,4
2 / 14,0.607,0.708,9,-7.428,1,0.053900000000000003,0.377,0,0.294,0.551,97.005,audio_features,5sCvipEhpAhVhu3K6kzm1P,spotify:track:5sCvipEhpAhVhu3K6kzm1P,https://api.spotify.com/v1/tracks/5sCvipEhpAhVhu3K6kzm1P,https://api.spotify.com/v1/audio-analysis/5sCvipEhpAhVhu3K6kzm1P,163690,4
See Through,0.577,0.811,2,-5.123,1,0.075,0.0394,0,0.11,0.666,92.002,audio_features,1pJzl0YsxaWj6BbPs1mUuQ,spotify:track:1pJzl0YsxaWj6BbPs1mUuQ,https://api.spotify.com/v1/tracks/1pJzl0YsxaWj6BbPs1mUuQ,https://api.spotify.com/v1/audio-analysis/1pJzl0YsxaWj6BbPs1mUuQ,181421,4
Daphne Blue,0.567,0.925,1,-2.775,0,0.0906,0.00239,0.0054,0.348,0.704,118.006,audio_features,2FhJvFKyZng57iVQmFayVw,spotify:track:2FhJvFKyZng57iVQmFayVw,https://api.spotify.com/v1/tracks/2FhJvFKyZng57iVQmFayVw,https://api.spotify.com/v1/audio-analysis/2FhJvFKyZng57iVQmFayVw,182840,4
All Day All Night,0.549,0.946,2,-3.567,1,0.043,0.0155,0.00238,0.109,0.364,105.22,audio_features,1dv9NZzzUeuMRwqqnsWbyW,spotify:track:1dv9NZzzUeuMRwqqnsWbyW,https://api.spotify.com/v1/tracks/1dv9NZzzUeuMRwqqnsWbyW,https://api.spotify.com/v1/audio-analysis/1dv9NZzzUeuMRwqqnsWbyW,231367,4
Saturdays (feat. HAIM),0.47,0.696,9,-4.749,1,0.104,0.0659,3.85e-5,0.0962,0.802,169.976,audio_features,5ClqcvP4dYDDX6Zv3jPQD1,spotify:track:5ClqcvP4dYDDX6Zv3jPQD1,https://api.spotify.com/v1/tracks/5ClqcvP4dYDDX6Zv3jPQD1,https://api.spotify.com/v1/audio-analysis/5ClqcvP4dYDDX6Zv3jPQD1,205442,4
Someone To You,0.468,0.936,2,-3.683,1,0.0455,0.00568,0,0.24,0.663,75.05,audio_features,14BH4qO7pgCmIe6mgLKOK3,spotify:track:14BH4qO7pgCmIe6mgLKOK3,https://api.spotify.com/v1/tracks/14BH4qO7pgCmIe6mgLKOK3,https://api.spotify.com/v1/audio-analysis/14BH4qO7pgCmIe6mgLKOK3,219800,4
Killer Queen,0.388,0.46,4,-7.911,0,0.0578,0.514,0,0.313,0.0886,176.203,audio_features,35DpmvUQxfyxaEJqyIqV1X,spotify:track:35DpmvUQxfyxaEJqyIqV1X,https://api.spotify.com/v1/tracks/35DpmvUQxfyxaEJqyIqV1X,https://api.spotify.com/v1/audio-analysis/35DpmvUQxfyxaEJqyIqV1X,264748,4
Summer Bummer (feat. A$AP Rocky & Playboi Carti),0.76,0.574,1,-8.57,1,0.126,0.0155,2.02e-5,0.199,0.137,134.981,audio_features,5QqyRUZeBE04yJxsD1OC0I,spotify:track:5QqyRUZeBE04yJxsD1OC0I,https://api.spotify.com/v1/tracks/5QqyRUZeBE04yJxsD1OC0I,https://api.spotify.com/v1/audio-analysis/5QqyRUZeBE04yJxsD1OC0I,260672,4
Blue Jeans,0.558,0.837,3,-4.405,1,0.0633,0.418,0,0.0821,0.488,117.963,audio_features,2lFTzUnuGaWlWHJQokjRyb,spotify:track:2lFTzUnuGaWlWHJQokjRyb,https://api.spotify.com/v1/tracks/2lFTzUnuGaWlWHJQokjRyb,https://api.spotify.com/v1/audio-analysis/2lFTzUnuGaWlWHJQokjRyb,209440,4
Little Things (with Quinn XCII & Chelsea Cutler),0.622,0.636,6,-4.38,1,0.122,0.191,0,0.0782,0.528,82.962,audio_features,1OeEpViPwVi1FfdNkOoIci,spotify:track:1OeEpViPwVi1FfdNkOoIci,https://api.spotify.com/v1/tracks/1OeEpViPwVi1FfdNkOoIci,https://api.spotify.com/v1/audio-analysis/1OeEpViPwVi1FfdNkOoIci,197448,4
After Hours,0.664,0.572,5,-6.099,0,0.0305,0.0811,0.00604,0.121,0.143,108.959,audio_features,2p8IUWQDrpjuFltbdgLOag,spotify:track:2p8IUWQDrpjuFltbdgLOag,https://api.spotify.com/v1/tracks/2p8IUWQDrpjuFltbdgLOag,https://api.spotify.com/v1/audio-analysis/2p8IUWQDrpjuFltbdgLOag,361027,4
"Thunderclouds (feat. Sia, Diplo, and Labrinth)",0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23e-5,0.191,0.489,112.009,audio_features,4lJNen4SMTIJMahALc3DcB,spotify:track:4lJNen4SMTIJMahALc3DcB,https://api.spotify.com/v1/tracks/4lJNen4SMTIJMahALc3DcB,https://api.spotify.com/v1/audio-analysis/4lJNen4SMTIJMahALc3DcB,187027,4
"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",0.659,0.381,2,-5.922,0,0.0304,0.385,0,0.0972,0.426,119.844,audio_features,2PIvq1pGrUjY007X5y1UpM,spotify:track:2PIvq1pGrUjY007X5y1UpM,https://api.spotify.com/v1/tracks/2PIvq1pGrUjY007X5y1UpM,https://api.spotify.com/v1/audio-analysis/2PIvq1pGrUjY007X5y1UpM,252227,3
Strawberry Swing,0.378,0.663,1,-10.476,1,0.0458,0.00722,0.797,0.191,0.428,173.136,audio_features,6yswG61G9VemCfy7kh5gub,spotify:track:6yswG61G9VemCfy7kh5gub,https://api.spotify.com/v1/tracks/6yswG61G9VemCfy7kh5gub,https://api.spotify.com/v1/audio-analysis/6yswG61G9VemCfy7kh5gub,249667,4
Feel So Close - Radio Edit,0.707,0.924,7,-2.842,1,0.031,9.72e-4,0.00703,0.204,0.919,127.937,audio_features,1gihuPhrLraKYrJMAEONyc,spotify:track:1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,206413,4
Don’t Wanna,0.762,0.498,8,-5.294,1,0.0481,0.161,9.55e-6,0.172,0.871,107.049,audio_features,1gB2IbSdMot7wOTbizuBuN,spotify:track:1gB2IbSdMot7wOTbizuBuN,https://api.spotify.com/v1/tracks/1gB2IbSdMot7wOTbizuBuN,https://api.spotify.com/v1/audio-analysis/1gB2IbSdMot7wOTbizuBuN,201787,4
My Vibe,0.673,0.704,6,-5.766,0,0.0339,0.493,2.04e-6,0.0732,0.578,93.547,audio_features,6mf82AFoXnHzIo7sOxfFcH,spotify:track:6mf82AFoXnHzIo7sOxfFcH,https://api.spotify.com/v1/tracks/6mf82AFoXnHzIo7sOxfFcH,https://api.spotify.com/v1/audio-analysis/6mf82AFoXnHzIo7sOxfFcH,157267,4
Honeybody,0.342,0.449,5,-9.476,1,0.0467,0.645,2.2e-6,0.187,0.538,81.677,audio_features,4SaHTIEV2DhxSosV7ecUSX,spotify:track:4SaHTIEV2DhxSosV7ecUSX,https://api.spotify.com/v1/tracks/4SaHTIEV2DhxSosV7ecUSX,https://api.spotify.com/v1/audio-analysis/4SaHTIEV2DhxSosV7ecUSX,269160,4
Where's My Love,0.608,0.358,0,-10.018,0,0.0253,0.854,0.0186,0.113,0.365,103.94,audio_features,2NeM9rfWo70KQej9GxeaoL,spotify:track:2NeM9rfWo70KQej9GxeaoL,https://api.spotify.com/v1/tracks/2NeM9rfWo70KQej9GxeaoL,https://api.spotify.com/v1/audio-analysis/2NeM9rfWo70KQej9GxeaoL,202010,4
So Hot You're Hurting My Feelings,0.795,0.576,6,-4.971,1,0.0289,0.0787,1.01e-5,0.121,0.847,111.975,audio_features,5B6Kjha6RRIMWGN7zGsAaT,spotify:track:5B6Kjha6RRIMWGN7zGsAaT,https://api.spotify.com/v1/tracks/5B6Kjha6RRIMWGN7zGsAaT,https://api.spotify.com/v1/audio-analysis/5B6Kjha6RRIMWGN7zGsAaT,183861,4
Pink Pony Club,0.609,0.647,6,-6.21,1,0.0482,0.395,0,0.11,0.507,106.732,audio_features,4xeGlEItAGRsWFykY7ixjW,spotify:track:4xeGlEItAGRsWFykY7ixjW,https://api.spotify.com/v1/tracks/4xeGlEItAGRsWFykY7ixjW,https://api.spotify.com/v1/audio-analysis/4xeGlEItAGRsWFykY7ixjW,258035,4
Young Hearts,0.419,0.356,1,-13.65,0,0.0279,0.0592,0.932,0.0952,0.0547,168.023,audio_features,0HKl5KBWylAR6bPatEnNJV,spotify:track:0HKl5KBWylAR6bPatEnNJV,https://api.spotify.com/v1/tracks/0HKl5KBWylAR6bPatEnNJV,https://api.spotify.com/v1/audio-analysis/0HKl5KBWylAR6bPatEnNJV,217733,4
sunday,0.636,0.466,6,-9.131,1,0.0417,0.105,0,0.147,0.371,75.999,audio_features,7habewiVc8OrJuXd6o6rc1,spotify:track:7habewiVc8OrJuXd6o6rc1,https://api.spotify.com/v1/tracks/7habewiVc8OrJuXd6o6rc1,https://api.spotify.com/v1/audio-analysis/7habewiVc8OrJuXd6o6rc1,193787,4
hoax,0.676,0.178,8,-15.01,1,0.0394,0.964,7.9e-6,0.135,0.404,118.84,audio_features,0YeDG5HnKnG7jpArkzsSPa,spotify:track:0YeDG5HnKnG7jpArkzsSPa,https://api.spotify.com/v1/tracks/0YeDG5HnKnG7jpArkzsSPa,https://api.spotify.com/v1/audio-analysis/0YeDG5HnKnG7jpArkzsSPa,220040,4
peace,0.644,0.284,5,-12.879,1,0.0821,0.916,1.5e-5,0.0909,0.328,150.072,audio_features,6JlI8Ay77m4nJvZTHvfT1J,spotify:track:6JlI8Ay77m4nJvZTHvfT1J,https://api.spotify.com/v1/tracks/6JlI8Ay77m4nJvZTHvfT1J,https://api.spotify.com/v1/audio-analysis/6JlI8Ay77m4nJvZTHvfT1J,234000,4
